year,value,total_return,max_drawdown,total_trades,win_rate,profit_factor,sharpe_ratio,avg_winning_trade,avg_losing_trade,best_trade,worst_trade
2017,65,116.0156962990124,22.095758263021555,16,43.75,4.616033146399718,3.76385234582457,15.418922535732069,-2.1966034902598506,32.55097881399946,-4.6633276720766785
2017,66,121.16058052158074,22.09570559710925,16,43.75,4.6835472696263265,3.8611085003968526,15.858631435467837,-2.227189454145664,32.55100793101719,-4.663307138121644
2017,67,116.5153943533866,22.09575303809465,16,43.75,4.5343593497075885,3.7676768464475763,15.617146985968263,-2.30288282840144,32.55098170266658,-4.6633256349241154
2017,68,116.66747424642891,22.09575145270505,16,43.75,4.499192278335747,3.7714353351344103,15.702687901791816,-2.3428008105121605,32.55098257916932,-5.021547829703453
2017,69,108.1638183703768,22.09584365732369,16,37.5,4.28282189839884,3.600227268302533,17.629550286965912,-2.1581064277070428,32.55093160267612,-5.257182608757332
2017,70,106.54823834632244,22.095862033146652,16,37.5,4.250892143390614,3.565715370987941,17.47799589136569,-2.1581111992909334,32.5509214433693,-5.257182608757332
2017,71,123.60013111283257,22.095681471531854,16,43.75,4.599064445326087,3.901802460354906,16.16100016053652,-2.3689627713056756,32.55102126914874,-5.257182608757332
2017,72,115.68126046495316,22.09576177346239,15,40.0,4.618075908958684,3.8225673457795377,17.917713639494718,-2.1745530342912236,32.550976873207695,-4.663329040766589
2017,73,118.51662096323874,22.0957323524113,15,40.0,4.627825058718553,3.8736601554209975,18.264316504850893,-2.223336057709693,32.55099313900904,-4.663317569763416
2017,74,115.16332529519664,22.09576723155934,16,37.5,4.634469558096903,3.813028980435863,17.8178930893522,-1.932497609201108,32.55097385562955,-4.6633311688307515
2017,75,117.33672166221083,22.095744502355537,15,40.0,4.892134692541813,3.8647712644163037,17.7319128254063,-1.9873711766638367,32.550986421758225,-4.6633223069160135
2017,76,108.04653077771029,22.09584498176147,17,35.294117647058826,4.25020914156655,3.6577388521963905,17.60707343009377,-1.962967419803428,32.55093087044392,-4.66336148299509
2017,77,110.98447359433246,22.09581224936354,17,41.17647058823529,4.37298389534672,3.7297713014663585,15.198485805520365,-2.115536656684289,32.55094896696538,-4.663348720892718
2017,78,111.60289973649394,22.095805475109003,16,43.75,4.654541779941547,3.688211218053689,14.911102441259793,-2.1004580950005596,32.550952712197926,-4.663346079666365
2017,79,118.97112205590268,22.095727707144317,15,46.666666666666664,5.247794426562163,3.941067596116615,14.855898662684416,-1.9386381281358902,32.550995707203825,-4.663315758616645
2017,80,112.47055359035049,22.095796037281207,16,43.75,4.689307920498907,3.7958783425870166,14.834131668384815,-2.040691781703697,32.55095793002077,-4.663342399935599
2017,81,106.06024568068347,22.095867640300252,16,37.5,4.520075389734812,3.5763590508488083,16.832702925986425,-1.8626350795077458,32.550918343383294,-4.663370317387836
2017,82,111.6856465031538,22.095804571701212,16,43.75,4.681203301804779,3.80270345567496,14.77397079145574,-2.0407014996478194,32.550953211658396,-4.663345727435096
2017,83,106.88272332376967,22.095858205112155,16,43.75,4.604628539284218,3.684286799784536,14.40315793096767,-2.040736169998689,32.55092355974673,-4.663366638678598
2017,84,114.86697123620537,22.095770366428408,15,46.666666666666664,5.077527041102536,3.877303710621582,14.646847823020668,-2.014389234504943,32.55097212247741,-4.663332391088876
2017,85,118.35973395886923,22.09573396037764,15,46.666666666666664,5.2433951009732915,3.953137211221048,14.80485294859301,-1.9353558875404557,32.55099225002445,-4.6633181966947435
2017,86,106.84964733851072,22.095858583100803,16,37.5,4.5388362177055095,3.64834786607605,16.96388278565287,-1.880397438312579,32.55092335077093,-4.663366786053535
2017,87,113.66450579003651,22.09578317547674,16,43.75,4.742822657187239,3.824077951425938,14.946574053816978,-2.0407201870144607,32.550965040832516,-4.663337385226591
2017,88,113.66450579003651,22.09578317547674,16,43.75,4.742822657187239,3.824077951425938,14.946574053816978,-2.0407201870144607,32.550965040832516,-4.663337385226591
2017,89,115.34394968987777,22.09576532512453,15,46.666666666666664,4.879917963453287,3.8614822272448976,14.946583698163005,-2.198331011473614,32.55097490962623,-4.663330425528491
2017,90,119.99172322786211,22.0957173459441,15,46.666666666666664,5.292055006459048,3.9655436734094542,14.946609620800855,-1.9353725851042483,32.55100143552481,-4.663311718881183
2017,91,115.28704689562359,22.095765925370863,16,43.75,4.7676584259033525,3.87513076177122,15.067867690904071,-2.0407087909213764,32.550974577772436,-4.663330659559265
2017,92,125.76458039974467,22.095660503021307,15,46.666666666666664,5.273674521900007,4.092011193045669,15.471168652243566,-2.0143458807405943,32.551032861855816,-4.663289556380037
2017,93,115.39173317961635,22.09576482131934,15,46.666666666666664,5.109908910695886,3.8887820667788024,14.713186535344786,-2.014413447782595,32.550975188161296,-4.663330229099241
2017,94,121.97689033669926,22.095697465302205,14,50.0,5.348716979082417,4.024350318530519,15.06790467915598,-2.1907532437385964,32.5510124267899,-4.663303967608049
2017,95,107.75135995772477,22.09584832151355,15,46.666666666666664,4.4770840415490865,3.691181100304316,14.713141421160033,-2.454325454691447,32.550929024019595,-4.663362785138729
2017,96,110.57751954297326,22.095816728853453,15,46.666666666666664,5.011170778140394,3.792228541554543,14.33052277378876,-2.0144258874268544,32.550946490422575,-4.663350467409496
2017,97,109.32322667352187,22.09583064487414,15,46.666666666666664,5.006579308856022,3.765256795864418,14.269735843993297,-2.0144560815092962,32.55093879677396,-4.663355893154704
2017,98,104.64463443371737,22.095884057312308,15,46.666666666666664,4.90593452671566,3.66805504466477,13.887071449892034,-2.014468881803566,32.55090926702991,-4.663376718260756
2017,99,98.7010077886999,22.095955539043185,16,43.75,4.14985007252593,3.4982183728796317,14.269668365277226,-2.3544276813641285,32.55086974744815,-5.073754705888614
2018,0,218.50220479184128,22.09540977285768,43,37.2093023255814,2.759369046165307,2.217627916292758,11.387102810820227,-1.8321853406994202,32.55117148120763,-4.663191799638054
2018,1,217.42234846521148,21.05559061000688,51,35.294117647058826,2.6023842006056452,2.1808891273779185,10.255186791630024,-1.5912453483635136,32.5511955780536,-5.783101143301268
2018,2,188.59156178807822,24.035783433957825,53,35.84905660377358,2.1876622770124112,2.0207869531347575,9.769484002350222,-1.8555549525299893,29.937293779635894,-5.783135978975458
2018,3,220.78744224245682,25.446847229176196,50,36.0,2.5999930648683014,2.2226878987615732,10.213115786712182,-1.5803418070754451,32.551204414773295,-6.184990074501417
2018,4,178.64160448151083,22.173866990524157,49,32.6530612244898,2.199123125371478,1.9752579966488246,11.22377618029434,-1.8427202097523951,29.937247527722157,-5.78313569409497
2018,5,191.84188647774536,22.203445086005487,50,34.0,2.2720004524786854,2.056091546015294,10.767531960179262,-1.7923087096679662,32.55118777269221,-5.783101832770909
2018,6,166.72532946411772,21.55934631774152,50,32.0,2.163977306576691,1.9084877828498297,11.005763338139259,-1.8219621387719775,29.937217790387205,-5.78316582870079
2018,7,173.30189750890173,24.147059957355737,49,32.6530612244898,2.1524149564720667,1.9462558521753597,11.072156520284242,-1.842739241688299,32.55115794331744,-5.783123753867999
2018,8,175.48814646740098,21.897230241676066,47,34.04255319148936,2.1991528309897563,1.9579472257328783,11.106882703323063,-1.953064676791247,32.55114782982689,-5.7831311861100785
2018,9,172.8719844294519,23.49918189240584,47,31.914893617021278,2.1650602598938735,1.942691606868858,11.80634121542133,-1.9034215467646645,32.55114883713661,-5.783130445854079
2018,10,209.2954684554404,20.53184360545563,45,35.55555555555556,2.7642806579759633,2.1729130264470906,11.106894953690025,-1.698954294528786,32.55112205679426,-4.663211273849065
2018,11,189.87795870521632,20.531807533045885,45,37.77777777777778,2.4175645325090684,2.0493984076507337,10.457030883063172,-1.985770212326749,32.55115171893099,-5.783128328069171
2018,12,162.95099507337457,24.035896782580018,49,34.69387755102041,2.1049209210245445,1.8705343803361405,10.456991051181701,-2.0373111982293564,32.55112562130475,-5.783184960285878
2018,13,163.35784211172356,24.03587020639643,48,35.41666666666667,2.088408214013668,1.8741802557665306,10.473671543586528,-2.104806516867586,32.55114055952303,-5.783173475900907
2018,14,159.30749952874922,24.035922956487468,48,35.41666666666667,2.0826304709068983,1.8482288511692693,10.456979498237452,-2.146497798447939,32.55111090920204,-5.783196270850383
2018,15,205.65281822977082,24.035788474385093,47,36.17021276595745,2.5037278994021466,2.1374796086797274,10.87125241455518,-1.8683871477921554,32.55118650030388,-4.6632000139482574
2018,16,177.40891007825454,22.095459356387916,48,35.41666666666667,2.237308653110503,1.9582727152659025,10.809495961101156,-2.080455488191462,32.55114406832391,-5.783149975122118
2018,17,167.1611739511869,24.03584259264039,49,34.69387755102041,2.1136032727584704,1.896336290432142,10.761656649015086,-2.1063264290450494,32.55115608095085,-5.783161543165698
2018,18,189.67679530612372,24.035880995814722,47,36.17021276595745,2.4119483870130716,2.0455873156725493,10.79646651539216,-2.002179087528859,32.55113449489433,-4.663237625761482
2018,19,223.5266075404715,22.09542611910663,43,34.883720930232556,2.939766017606959,2.2394529622076504,12.101497181640644,-1.6889449021342033,32.55116244397652,-4.663198172823287
2018,20,218.50220479184128,22.09540977285768,43,37.2093023255814,2.759369046165307,2.217627916292758,11.387102810820227,-1.8321853406994202,32.55117148120763,-4.663191799638054
2018,21,223.25911551956824,22.095417726337196,43,37.2093023255814,2.935355677685791,2.2462136822928898,11.366171414604857,-1.7669297731260545,32.55116708402556,-4.663194900593574
2018,22,229.3441912453299,22.09541773925222,42,33.33333333333333,3.060094987054887,2.273526593334736,13.016309824615464,-1.6499677084205138,32.55116707688534,-4.663194905628978
2018,23,222.09178054437976,22.09535585610857,41,36.58536585365854,2.9165554222805103,2.2301755253512954,12.134457596569815,-1.8531443494147444,32.55120128976637,-5.78310707965616
2018,24,233.43703560366998,22.09536615320197,42,35.714285714285715,3.0537384227422355,2.299504760308271,12.286479869633556,-1.7374373574471316,32.55119559688768,-4.66317479293107
2018,25,226.07148679704054,23.238302350438854,42,35.714285714285715,2.968340713587801,2.2680255717077857,12.127996137796789,-1.7433237056899988,32.55119572822307,-4.663185565420488
2018,26,233.0304790301561,22.862561609968466,39,38.46153846153847,3.20129717745612,2.31486458963958,12.11157816639041,-1.8626906791754054,32.551187370853945,-4.663187910189134
2018,27,224.43788602623002,21.44542976952991,38,36.84210526315789,3.020088180011885,2.2824342260079433,12.995615470672242,-1.9700155859418225,32.55116337725363,-4.663191287860067
2018,28,225.5079159231654,22.923119116213467,38,36.84210526315789,3.3275350032716093,2.2835179434760864,12.848872466225695,-1.883097152409629,32.55112565864084,-4.6632324805085625
2018,29,208.26762216826674,22.923101915746233,38,34.21052631578947,2.896131193214073,2.201337614262497,13.69261913995143,-1.9447992656624848,32.55113527024724,-4.795113714147109
2018,30,224.7304675832168,25.825782724995832,37,40.54054054054054,3.7771341365844964,2.301765338408546,11.626283438125347,-1.8417154547315864,32.55110303972219,-5.620044587979584
2018,31,237.22714750117726,25.82571543982517,35,40.0,3.9168037918038334,2.373225567577651,12.56881049670582,-1.810033376981214,32.55114210995718,-5.988587801929851
2018,32,210.2615761092416,26.53434489345138,36,41.66666666666667,3.1218823086640453,2.221557318578604,11.705699319165145,-2.188117219104167,32.55114885295297,-5.988587801929851
2018,33,224.91543887729966,25.69442836462385,35,40.0,3.2417685068863578,2.3171341615356935,12.467327893505988,-1.9320356929887181,32.55120940145647,-4.762019194359249
2018,34,221.79543543462015,25.694466328400452,34,38.23529411764706,3.2777696469170863,2.3063777456331116,13.32440593177591,-1.9164720710089553,32.55118739608325,-5.143885327278882
2018,35,234.9781095214282,24.920304096440642,35,40.0,3.4135201039548115,2.372569642452918,12.751192860623114,-1.9707296050128644,32.55116448874661,-4.939508365739745
2018,36,243.05714152070044,24.92033958266,38,42.10526315789473,3.7145662466486264,2.420645196458404,11.212914680573636,-1.8162923880715522,32.55114413157283,-4.663239911897741
2018,37,238.4730202706742,24.92027487030139,37,40.54054054054054,3.2838503325715256,2.392692159846867,12.063507903883117,-1.9310056262155273,32.55118125473655,-5.0733881296703665
2018,38,234.79016968501338,25.236422033365624,36,41.66666666666667,3.4839452916494285,2.3751551485768494,12.032709347538178,-2.053645808584703,32.5511307856749,-5.073433804094854
2018,39,222.7859666418933,24.0818193304544,37,40.54054054054054,3.17935038878515,2.3141458702170103,11.813304928528412,-1.9865508458155237,32.55114840533159,-4.791539380603293
2018,40,247.56443148887382,24.540285021420114,37,43.24324324324324,3.7239090091098395,2.445146938911975,11.24505780369689,-1.8478650923400946,32.55119155016363,-4.6632013853116865
2018,41,239.69445063879542,23.80870126202729,36,44.44444444444444,3.581011230084423,2.409858800143013,11.152572476141321,-1.9812450271510906,32.55117185549699,-5.181587613098797
2018,42,217.01884384578358,23.808742498593165,36,38.88888888888889,3.18557298500245,2.2964280209464354,12.514653255929742,-1.9727061497338043,32.55114854468266,-5.181607836521338
2018,43,226.0865176459232,23.808714639106164,37,40.54054054054054,3.3671095752169014,2.3455710795605795,11.794583858190478,-1.9257298033209833,32.551164293504485,-5.690545171781259
2018,44,205.60095575914298,23.80874112097051,38,39.473684210526315,2.9107857612417987,2.2270114134527765,11.556594722360167,-1.9863506620779192,29.937254558595328,-5.073411223385586
2018,45,218.52629557791744,19.914227874807782,37,37.83783783783784,3.244095232159382,2.339997763003138,12.376084335945203,-1.8135265206480018,29.93726007398597,-5.020327818564642
2018,46,208.60716966969184,19.217282535252984,36,41.66666666666667,3.070137666107429,2.2845359808264405,11.35603784773604,-2.0151734245010173,29.93726653091646,-4.663240169698564
2018,47,222.9934741874356,17.883960707960025,38,39.473684210526315,3.2981068265877123,2.3575746050873594,11.541991425636382,-1.740828138111248,32.551183368722874,-4.663223928693829
